entry_time,exit_time,side,entry_price,stop_price,tp1_price,tp2_price,tp1_hit,net_pnl,exit_reason,regime,bars_held,mfe_pct
2025-11-05 22:45:00+00:00,2025-11-05 23:15:00+00:00,short,0.7806095000000001,0.7817977658149199,0.7715000000000001,0.764,False,-15.140970528811543,stop_loss,ranging,1,0.28645919095450295
2025-11-06 00:30:00+00:00,2025-11-06 01:15:00+00:00,long,0.7613805,0.7590945158715194,0.7725,0.783,False,-23.818568421970262,stop_loss,ranging,2,0.5053734430504991
2025-11-06 05:30:00+00:00,2025-11-06 06:00:00+00:00,long,0.7473734999999999,0.749096345309709,0.7615000000000001,0.771,False,7.669215137260778,stop_loss,ranging,1,-0.026439670123520442
2025-11-06 08:30:00+00:00,2025-11-06 09:00:00+00:00,long,0.7373685,0.7382546462106703,0.755,0.769,False,1.1870863941138412,stop_loss,ranging,1,0.14924992201457649
2025-11-07 05:00:00+00:00,2025-11-07 05:30:00+00:00,short,0.761619,0.7606807123980951,0.742,0.727,False,1.375561191679047,stop_loss,ranging,1,0.28640603496610556
2025-11-07 10:45:00+00:00,2025-11-07 11:15:00+00:00,long,0.7393694999999999,0.7354049716498371,0.756,0.773,False,-23.37382973009542,stop_loss,ranging,1,-0.022218213523340205
2025-11-07 14:45:00+00:00,2025-11-07 15:15:00+00:00,short,0.755622,0.757917511610876,0.733,0.713,False,-23.610363422788684,stop_loss,ranging,1,0.38113340995491146
2025-11-08 10:45:00+00:00,2025-11-08 11:15:00+00:00,short,0.8145924999999999,0.8123584144859618,0.7915000000000001,0.775,False,10.070835755787217,stop_loss,ranging,1,0.24217819638410418
2025-11-08 14:00:00+00:00,2025-11-08 15:45:00+00:00,long,0.7913955,0.78570995770362,0.806,0.822,False,-22.02126667604961,stop_loss,ranging,6,0.9315279537128968
2025-11-08 20:45:00+00:00,2025-11-08 21:45:00+00:00,short,0.8005995000000001,0.8044015862299885,0.791,0.781,False,-23.165005602495203,stop_loss,ranging,3,0.6874837231105815
2025-11-09 02:30:00+00:00,2025-11-09 03:00:00+00:00,long,0.7813905,0.7870124008225144,0.801,0.812,False,16.252119184220675,stop_loss,ranging,1,0.13307325530992808
2025-11-09 09:45:00+00:00,2025-11-09 10:15:00+00:00,long,0.768384,0.7681867799611164,0.78,0.789,False,-7.181647806007056,stop_loss,ranging,1,-0.11914600550963605
2025-11-09 12:45:00+00:00,2025-11-09 13:30:00+00:00,short,0.7916040000000001,0.7940450540567634,0.7755000000000001,0.76,False,-23.269342093499528,stop_loss,ranging,2,0.16169895678092708
2025-11-11 05:00:00+00:00,2025-11-11 05:45:00+00:00,long,0.8164079999999999,0.8122624605433609,0.837,0.857,False,-22.42772439295405,stop_loss,ranging,2,0.22299922299922437
2025-11-11 07:30:00+00:00,2025-11-11 08:00:00+00:00,long,0.802401,0.8006646172142055,0.831,0.857,False,-17.85022966536823,stop_loss,ranging,1,0.020944788279311084
2025-11-11 14:45:00+00:00,2025-11-11 18:30:00+00:00,short,0.8165915,0.8200602077442052,0.8069999999999999,0.798,True,70.16360126211934,tp1_then_tp2,ranging,14,2.6681436688734568
2025-11-11 20:00:00+00:00,2025-11-11 20:45:00+00:00,long,0.7873935,0.7839801168711894,0.802,0.816,False,-23.427859283732364,stop_loss,ranging,2,0.10998528052579726
2025-11-13 14:30:00+00:00,2025-11-13 15:00:00+00:00,long,0.7613805,0.7596650495251839,0.7735000000000001,0.784,True,123.02409057915402,tp1_then_tp2,ranging,1,2.1964189941829186
2025-11-13 16:45:00+00:00,2025-11-13 17:15:00+00:00,long,0.7493744999999999,0.7499914074969903,0.7715000000000001,0.788,False,-1.0659439842299965,stop_loss,ranging,1,0.028270547558249662
2025-11-13 19:30:00+00:00,2025-11-13 20:00:00+00:00,long,0.710355,0.7014968187662163,0.7475,0.788,False,-21.704953880205032,stop_loss,ranging,1,0.017364382824067978
2025-11-14 02:15:00+00:00,2025-11-14 02:45:00+00:00,short,0.745627,0.7443149307307727,0.716,0.692,False,4.523477865130977,stop_loss,ranging,1,0.22368110169777683
2025-11-14 04:30:00+00:00,2025-11-14 05:00:00+00:00,long,0.7073535,0.7143352576105604,0.733,0.747,False,17.83512266762864,stop_loss,ranging,1,0.2591581697307623
2025-11-14 12:00:00+00:00,2025-11-14 12:30:00+00:00,long,0.6943469999999999,0.6960877294444822,0.719,0.738,False,9.049742436699152,stop_loss,ranging,1,0.14817669249178647
2025-11-14 20:15:00+00:00,2025-11-14 20:45:00+00:00,long,0.7033514999999999,0.6978984590650958,0.714,0.726,False,-22.712066244097077,stop_loss,ranging,1,0.06090059632812585
2025-11-15 20:45:00+00:00,2025-11-15 21:45:00+00:00,long,0.6933464999999999,0.6918775881849639,0.7035,0.713,False,-18.61127070101825,stop_loss,ranging,3,0.6552912788693547
2025-11-16 00:15:00+00:00,2025-11-16 00:45:00+00:00,long,0.686343,0.6849566607628009,0.698,0.709,False,-17.853900816140257,stop_loss,ranging,1,0.22793171484944053
2025-11-16 09:45:00+00:00,2025-11-16 11:15:00+00:00,short,0.697651,0.7002137903094297,0.692,0.686,True,60.68652710047607,tp1_then_tp2,ranging,5,2.238718810829907
2025-11-17 13:00:00+00:00,2025-11-17 13:30:00+00:00,long,0.6693345,0.6718238303664295,0.6805000000000001,0.687,False,14.714704323631668,stop_loss,ranging,1,0.23872643410505354
2025-11-17 16:00:00+00:00,2025-11-17 16:30:00+00:00,long,0.6363179999999999,0.6381634696704521,0.6655,0.688,False,11.556039468825595,stop_loss,ranging,1,0.4003152628332556
2025-11-18 13:15:00+00:00,2025-11-18 13:45:00+00:00,long,0.6473234999999999,0.6455195321117855,0.654,0.66,False,-23.171639469266,stop_loss,ranging,1,0.8502209241368999
2025-11-18 15:00:00+00:00,2025-11-18 15:30:00+00:00,short,0.663668,0.6673851753277416,0.654,0.644,False,-23.79502441413433,stop_loss,ranging,1,0.06909391808026492
2025-11-18 21:45:00+00:00,2025-11-19 03:45:00+00:00,long,0.668334,0.6653275900426411,0.677,0.686,True,14.209438923778425,tp1_then_stop_loss,ranging,23,1.3461804754211841
2025-11-19 05:30:00+00:00,2025-11-19 06:00:00+00:00,long,0.638319,0.6464471415489194,0.6645000000000001,0.68,False,18.48928522084774,stop_loss,ranging,1,0.17879378175012509
2025-11-19 16:45:00+00:00,2025-11-19 17:15:00+00:00,long,0.6293145,0.6243256997644667,0.647,0.666,False,-22.807006339512892,stop_loss,ranging,1,0.26493455090328255
2025-11-19 21:45:00+00:00,2025-11-19 23:15:00+00:00,short,0.649675,0.6548289029272982,0.632,0.613,False,-22.57921602384738,stop_loss,ranging,5,0.4342291371994336
2025-11-20 01:00:00+00:00,2025-11-20 01:30:00+00:00,short,0.6596700000000001,0.6619367289049508,0.6385000000000001,0.618,False,-25.593573396148965,stop_loss,ranging,1,0.07888521492678595
2025-11-20 09:45:00+00:00,2025-11-20 10:15:00+00:00,long,0.6593295,0.6569979325854868,0.665,0.671,False,-25.07109042703496,stop_loss,ranging,1,0.29459483290715327
2025-11-20 12:45:00+00:00,2025-11-20 13:15:00+00:00,short,0.6746625,0.6713379153330689,0.662,0.655,False,15.401835123444064,stop_loss,ranging,1,0.2892398815399808
2025-11-20 16:00:00+00:00,2025-11-20 16:30:00+00:00,long,0.6413205,0.6526083638408094,0.669,0.681,False,18.339511955355064,stop_loss,ranging,1,0.313571415668637
2025-11-24 08:15:00+00:00,2025-11-24 09:00:00+00:00,long,0.552276,0.5494968683877871,0.562,0.572,False,-23.531236966649825,stop_loss,ranging,2,0.2801316330728138
2025-11-24 13:30:00+00:00,2025-11-24 14:00:00+00:00,short,0.5587205000000001,0.558164784903789,0.548,0.54,False,-0.0277024295076639,stop_loss,ranging,1,0.44032461172520004
2025-11-24 15:45:00+00:00,2025-11-24 16:15:00+00:00,short,0.573713,0.5762386149617176,0.5585,0.544,False,-23.831010506062416,stop_loss,ranging,1,0.046867810425298966
2025-11-24 18:00:00+00:00,2025-11-25 23:15:00+00:00,short,0.6066965,0.6076078893790682,0.5760000000000001,0.548,True,133.98508450074982,tp1_then_stop_loss,ranging,116,1.2606160311436203
2025-11-26 05:30:00+00:00,2025-11-26 06:00:00+00:00,short,0.6066965,0.6067836695051569,0.6005,0.596,False,-7.038114123959177,stop_loss,ranging,1,0.11240216251109429
2025-11-26 11:45:00+00:00,2025-11-26 12:15:00+00:00,long,0.5952974999999999,0.5950593469878438,0.6065,0.616,False,-8.58192588784773,stop_loss,ranging,1,0.06270921669270636
2025-11-26 17:15:00+00:00,2025-11-26 17:45:00+00:00,short,0.6046975,0.6008547383316108,0.589,0.58,False,17.164869796587205,stop_loss,ranging,1,0.10813823857302214
2025-11-27 08:45:00+00:00,2025-11-27 09:30:00+00:00,short,0.6126935,0.613628979778334,0.608,0.604,False,-15.56629942064856,stop_loss,ranging,2,0.14775753701928435
2025-11-27 14:45:00+00:00,2025-11-27 15:15:00+00:00,short,0.6246875000000001,0.6229978342452785,0.6145,0.608,False,10.429106633674614,stop_loss,ranging,1,0.26380368098160106
2025-11-28 08:00:00+00:00,2025-11-28 08:30:00+00:00,short,0.6306845000000001,0.6229483379408467,0.617,0.613,False,18.81908949031111,stop_loss,ranging,1,0.19617085023201944
2025-11-28 22:15:00+00:00,2025-11-29 11:15:00+00:00,long,0.6063029999999999,0.6038864725753511,0.614,0.622,True,16.852831968387683,tp1_then_stop_loss,ranging,51,1.6496037417175473
2025-11-29 13:00:00+00:00,2025-11-29 13:30:00+00:00,long,0.6003,0.5986048428869607,0.6054999999999999,0.611,False,-23.88088519152652,stop_loss,ranging,1,0.3269230769230847
2025-11-29 16:30:00+00:00,2025-11-29 17:00:00+00:00,long,0.5912955,0.5923160941222324,0.6014999999999999,0.609,False,4.477662804734673,stop_loss,ranging,1,0.167034151599785
2025-12-07 08:00:00+00:00,2025-12-07 10:00:00+00:00,long,0.4992494999999999,0.4986229163120291,0.504,0.508,True,19.359212284958392,tp1_then_stop_loss,ranging,7,1.2105041574571054
2025-12-07 13:30:00+00:00,2025-12-07 14:00:00+00:00,long,0.4932465,0.4924147163680578,0.4995,0.505,False,-16.777691919002432,stop_loss,ranging,1,0.12049252418645803
2025-12-08 13:45:00+00:00,2025-12-08 15:30:00+00:00,long,0.4852424999999999,0.4849971261297811,0.498,0.509,True,73.65681593177,tp1_then_stop_loss,ranging,6,1.1567705271408966
2025-12-08 18:45:00+00:00,2025-12-08 19:15:00+00:00,long,0.4802399999999999,0.4791986085455031,0.491,0.5,False,-20.328560172930803,stop_loss,ranging,1,0.34944237918216176
2025-12-08 22:15:00+00:00,2025-12-08 22:45:00+00:00,long,0.4782389999999999,0.4759088029312067,0.4845,0.491,False,-25.52824996493863,stop_loss,ranging,1,0.12154607890114333
2025-12-09 01:30:00+00:00,2025-12-09 02:00:00+00:00,long,0.4732364999999999,0.4722264423145227,0.48,0.486,False,-19.678736126246708,stop_loss,ranging,1,-0.034967102831361604
2025-12-09 06:00:00+00:00,2025-12-09 06:30:00+00:00,long,0.4672335,0.4663099746204527,0.473,0.478,False,-18.512703375588742,stop_loss,ranging,1,0.1329229168473094
2025-12-09 12:15:00+00:00,2025-12-09 12:45:00+00:00,short,0.475762,0.4775053009690432,0.4715,0.467,False,-26.18403502344746,stop_loss,ranging,1,-0.05584232754574332
2025-12-09 15:00:00+00:00,2025-12-09 15:30:00+00:00,short,0.485757,0.4850715493574268,0.475,0.467,False,2.508743186770097,stop_loss,ranging,1,-0.022589941433484508
2025-12-09 17:30:00+00:00,2025-12-09 18:00:00+00:00,short,0.5357320000000001,0.5424859822326691,0.507,0.475,False,-21.94813016306457,stop_loss,ranging,1,0.02547682027008435
2025-12-10 06:45:00+00:00,2025-12-10 07:30:00+00:00,long,0.490245,0.4882010935102198,0.495,0.5,False,-24.90710616771141,stop_loss,ranging,2,0.36908517350157793
2025-12-10 09:15:00+00:00,2025-12-10 11:45:00+00:00,long,0.4812404999999999,0.4803037871163812,0.491,0.5,True,48.59813675053601,tp1_then_stop_loss,ranging,9,1.717249859111629
2025-12-10 15:00:00+00:00,2025-12-10 15:30:00+00:00,long,0.4802399999999999,0.4779610540738792,0.489,0.498,False,-24.60832063469599,stop_loss,ranging,1,0.20091324200914093
2025-12-10 17:15:00+00:00,2025-12-10 18:30:00+00:00,short,0.491754,0.4934393130171729,0.4835,0.476,False,-25.97062134242795,stop_loss,ranging,4,0.5759631693724271
2025-12-10 22:00:00+00:00,2025-12-10 22:30:00+00:00,long,0.4792394999999999,0.4783928411197345,0.5075000000000001,0.532,False,-16.452345522326,stop_loss,ranging,1,0.1684506643548444
2025-12-11 00:15:00+00:00,2025-12-11 00:45:00+00:00,long,0.4722359999999999,0.4707005173818018,0.503,0.532,False,-25.07043544149426,stop_loss,ranging,1,-0.0401768300611071
2025-12-11 03:00:00+00:00,2025-12-11 03:30:00+00:00,long,0.450225,0.4482065712899397,0.4695,0.488,False,-23.73328228596517,stop_loss,ranging,1,0.09208819714656434
2025-12-11 12:45:00+00:00,2025-12-11 13:15:00+00:00,short,0.4567715,0.4585692517631518,0.4535,0.45,False,-24.06811020625006,stop_loss,ranging,1,-0.06984563655816034
2025-12-11 18:30:00+00:00,2025-12-11 19:00:00+00:00,short,0.473763,0.4684656020933507,0.4585,0.451,False,17.259418626842567,stop_loss,ranging,1,0.3120618489156802
2025-12-11 21:15:00+00:00,2025-12-11 21:45:00+00:00,short,0.4867565,0.4870109710246175,0.4675,0.451,False,-8.733943084227517,stop_loss,ranging,1,0.09121595305481257
2025-12-12 00:45:00+00:00,2025-12-12 01:15:00+00:00,long,0.462231,0.4615611763788709,0.478,0.492,False,-13.970992977970443,stop_loss,ranging,1,0.1755976916735383
2025-12-13 07:45:00+00:00,2025-12-13 08:15:00+00:00,short,0.4547725,0.4553150333727074,0.4485,0.443,False,-12.42993590049079,stop_loss,ranging,1,0.12315663611000519
2025-12-13 13:00:00+00:00,2025-12-13 13:30:00+00:00,long,0.4492244999999999,0.4487352608979394,0.454,0.458,False,-11.752303532544763,stop_loss,ranging,1,0.3717935294733661
2025-12-14 02:00:00+00:00,2025-12-14 02:45:00+00:00,short,0.4467765,0.4481240439638008,0.444,0.441,False,-22.475193694240417,stop_loss,ranging,2,0.2796686475778891
2025-12-14 03:45:00+00:00,2025-12-14 04:45:00+00:00,long,0.444222,0.4429244003759584,0.4465,0.449,False,-21.652858601915717,stop_loss,ranging,3,0.7805092186128183
2025-12-14 10:00:00+00:00,2025-12-14 10:30:00+00:00,long,0.436218,0.4368052941815978,0.441,0.444,False,1.886313997318886,stop_loss,ranging,1,0.37264742785445476
2025-12-14 14:30:00+00:00,2025-12-14 15:00:00+00:00,long,0.4272134999999999,0.4283754052991483,0.435,0.44,False,9.38984812064625,stop_loss,ranging,1,0.22943556154884226
2025-12-16 19:15:00+00:00,2025-12-16 21:15:00+00:00,long,0.4122059999999999,0.410002733300568,0.4195,0.427,False,-21.899991344563094,stop_loss,ranging,7,0.9314505072662469
2025-12-17 16:15:00+00:00,2025-12-17 16:45:00+00:00,long,0.3891945,0.3920606931914905,0.4085,0.422,False,15.625018818004207,stop_loss,ranging,1,0.1971199917122075
2025-12-17 18:30:00+00:00,2025-12-17 19:00:00+00:00,long,0.382191,0.3811881477505349,0.403,0.422,False,-19.83151619998839,stop_loss,ranging,1,0.03887740881349432
2025-12-19 07:00:00+00:00,2025-12-19 07:30:00+00:00,short,0.395802,0.3937712064189289,0.3795,0.367,False,14.54785654977448,stop_loss,ranging,1,0.17188075082811766
2025-12-19 14:30:00+00:00,2025-12-19 15:00:00+00:00,short,0.3968015,0.3935731033376602,0.389,0.386,False,15.975391884559096,stop_loss,ranging,1,0.8718195218868159
2025-12-21 06:30:00+00:00,2025-12-21 07:00:00+00:00,short,0.397801,0.3988866667037479,0.3955,0.393,False,-20.55065512333796,stop_loss,ranging,1,0.34810951760104175
2025-12-21 10:45:00+00:00,2025-12-21 12:45:00+00:00,long,0.3951975,0.3939273027505828,0.398,0.401,True,4.833133753683867,tp1_then_stop_loss,ranging,7,1.0
2025-12-21 22:45:00+00:00,2025-12-21 23:15:00+00:00,short,0.3928035,0.3902764858799428,0.3855,0.382,False,15.385453531181144,stop_loss,ranging,1,-0.02690490860546147
2025-12-22 06:45:00+00:00,2025-12-22 07:15:00+00:00,short,0.3998,0.4013306599152038,0.3945,0.389,False,-23.163931621635214,stop_loss,ranging,1,0.33962264150942983
2025-12-22 15:00:00+00:00,2025-12-22 15:30:00+00:00,long,0.3931965,0.3923718401859555,0.399,0.404,False,-16.831185409434,stop_loss,ranging,1,0.4830705608684425
2025-12-22 19:45:00+00:00,2025-12-22 20:30:00+00:00,long,0.384192,0.3833085295052177,0.392,0.399,False,-17.763402779645382,stop_loss,ranging,2,0.3596311475409861
2025-12-23 00:15:00+00:00,2025-12-23 00:45:00+00:00,short,0.3928035,0.3932837575625716,0.387,0.382,False,-11.85957861855618,stop_loss,ranging,1,0.13845093478073753
2025-12-23 04:45:00+00:00,2025-12-23 05:45:00+00:00,long,0.3851925,0.3838031059557695,0.3905,0.396,False,-22.54099871550681,stop_loss,ranging,3,0.15214319359397332
2025-12-23 10:45:00+00:00,2025-12-23 13:45:00+00:00,short,0.3888055,0.3900788988159504,0.3855,0.382,True,62.56581267885053,tp1_then_tp2,ranging,11,2.0588413250642823
2025-12-24 01:30:00+00:00,2025-12-24 02:15:00+00:00,long,0.382191,0.3808431071545342,0.3865,0.391,False,-23.16582345524184,stop_loss,ranging,2,0.18774657693200344
2025-12-26 12:30:00+00:00,2025-12-26 13:00:00+00:00,short,0.3908045,0.3920633484464395,0.388,0.385,False,-22.58969778404101,stop_loss,ranging,1,0.28686040292386855
2025-12-26 14:45:00+00:00,2025-12-26 15:15:00+00:00,long,0.3831914999999999,0.3846925783735233,0.3895,0.393,False,13.09580447506863,stop_loss,ranging,1,0.12816041848301296
2025-12-27 01:45:00+00:00,2025-12-27 02:15:00+00:00,short,0.391804,0.3928453166577563,0.389,0.386,False,-19.46984173518065,stop_loss,ranging,1,0.286733238231091
2025-12-27 08:30:00+00:00,2025-12-27 09:45:00+00:00,long,0.390195,0.3891301731462387,0.3935,0.397,False,-19.60817398449429,stop_loss,ranging,4,0.5461422087745839
2025-12-27 15:45:00+00:00,2025-12-27 21:30:00+00:00,short,0.3928035,0.3939298793753774,0.39,0.387,True,5.782154601913056,tp1_then_stop_loss,ranging,22,1.3566969859104676
2025-12-28 04:30:00+00:00,2025-12-28 08:30:00+00:00,long,0.394197,0.3931791174533685,0.397,0.4,True,6.4603024536950215,tp1_then_stop_loss,ranging,15,1.3567606136282557
2025-12-28 11:30:00+00:00,2025-12-28 12:00:00+00:00,long,0.390195,0.3901145970833264,0.3945,0.398,False,-6.579960676418764,stop_loss,ranging,1,0.4192799070847851
2025-12-28 18:15:00+00:00,2025-12-28 19:00:00+00:00,long,0.3891945,0.38790138260407,0.392,0.395,False,-22.5482055824078,stop_loss,ranging,2,0.28711459632864367
2025-12-28 23:45:00+00:00,2025-12-29 00:15:00+00:00,short,0.3908045,0.3910822793118789,0.387,0.384,False,-8.817253428425957,stop_loss,ranging,1,0.21146011302404738
2025-12-29 02:00:00+00:00,2025-12-29 03:45:00+00:00,short,0.3988005,0.4003636934291756,0.392,0.385,False,-21.45698032783194,stop_loss,ranging,6,0.41180795529740294
2026-01-05 14:30:00+00:00,2026-01-05 15:00:00+00:00,short,0.4167915,0.4165586726921141,0.4115,0.408,False,-2.232392724605252,stop_loss,ranging,1,0.3385618444675423
2026-01-05 19:00:00+00:00,2026-01-05 19:30:00+00:00,short,0.435782,0.4352583908195757,0.4215,0.41,False,1.0225858642062229,stop_loss,ranging,1,0.05475423610138664
2026-01-07 07:15:00+00:00,2026-01-07 07:45:00+00:00,short,0.43978,0.4406534326933797,0.4345,0.43,False,-15.110136938711458,stop_loss,ranging,1,0.1477272727272731
2026-01-07 09:30:00+00:00,2026-01-07 12:30:00+00:00,long,0.4312155,0.4288096370893807,0.4405,0.45,False,-19.838766559385267,stop_loss,ranging,11,0.19220205719209615
2026-01-07 14:15:00+00:00,2026-01-07 14:45:00+00:00,long,0.4142069999999999,0.4132290456680911,0.429,0.443,False,-16.636545229885012,stop_loss,ranging,1,0.5268032177381226
2026-01-09 12:00:00+00:00,2026-01-09 12:30:00+00:00,long,0.4002,0.3995160242022136,0.4065,0.412,False,-13.274993529551445,stop_loss,ranging,1,0.28571428571429075
2026-01-09 15:15:00+00:00,2026-01-09 15:45:00+00:00,short,0.4167915,0.4131508140379311,0.4044999999999999,0.398,False,14.3658760806668,stop_loss,ranging,1,0.3084651995281278
2026-01-10 02:30:00+00:00,2026-01-10 03:00:00+00:00,long,0.4052025,0.4048052622504526,0.4095,0.413,False,-9.711335646042873,stop_loss,ranging,1,0.18557300756253986
2026-01-10 07:00:00+00:00,2026-01-10 07:30:00+00:00,short,0.411794,0.4091620208400169,0.405,0.402,False,13.724666003433738,stop_loss,ranging,1,0.41124521636738776
2026-01-10 09:45:00+00:00,2026-01-10 11:00:00+00:00,short,0.413793,0.4140499740792239,0.4075,0.402,False,-7.975142045458012,stop_loss,ranging,4,0.4438264738598481
2026-01-10 12:45:00+00:00,2026-01-10 13:15:00+00:00,short,0.417791,0.4181049247523886,0.4135,0.41,False,-8.574872806516689,stop_loss,ranging,1,0.41738522488930874
2026-01-10 15:15:00+00:00,2026-01-10 16:30:00+00:00,long,0.4112054999999999,0.4099134965697457,0.416,0.421,False,-20.39601622175459,stop_loss,ranging,4,-0.04286161226403383
2026-01-10 19:30:00+00:00,2026-01-10 22:30:00+00:00,short,0.415792,0.415177962584604,0.41,0.406,True,85.10798391347868,tp1_then_tp2,ranging,11,1.6906077348066186
2026-01-11 00:30:00+00:00,2026-01-11 09:30:00+00:00,long,0.4032015,0.4020484356167928,0.4095,0.416,True,114.35249894767703,tp1_then_tp2,ranging,35,2.031991744066051
2026-01-11 13:30:00+00:00,2026-01-11 14:15:00+00:00,long,0.4092044999999999,0.4089484466892154,0.413,0.416,False,-8.78482127923703,stop_loss,ranging,2,0.2095903043077452
2026-01-12 01:00:00+00:00,2026-01-12 01:30:00+00:00,short,0.4107945,0.4111467325574264,0.4024999999999999,0.396,False,-9.995728801212138,stop_loss,ranging,1,0.216348182530594
2026-01-12 03:15:00+00:00,2026-01-12 22:00:00+00:00,short,0.425787,0.4295953730213831,0.4115,0.396,True,100.9236540000901,tp1_then_tp2,ranging,74,2.2248897599216
2026-01-13 13:15:00+00:00,2026-01-13 13:45:00+00:00,short,0.409795,0.4113782590807622,0.4065,0.403,False,-23.73112931696282,stop_loss,ranging,1,-0.062215477996950604
2026-01-21 05:15:00+00:00,2026-01-21 06:00:00+00:00,short,0.335832,0.3371962243040214,0.3305,0.325,False,-23.19668097111568,stop_loss,ranging,2,0.1560390097524379
2026-01-21 10:30:00+00:00,2026-01-21 11:00:00+00:00,long,0.3351675,0.3338394872359724,0.338,0.341,False,-22.992849130349043,stop_loss,ranging,1,-0.05913503971755911
2026-01-21 14:00:00+00:00,2026-01-21 14:30:00+00:00,short,0.3388305,0.3407474606898453,0.332,0.325,False,-21.361287827616888,stop_loss,ranging,1,0.4143913329917245
2026-01-21 17:30:00+00:00,2026-01-21 19:45:00+00:00,long,0.3271635,0.3234667945213578,0.3385,0.351,True,83.63554075867799,tp1_then_tp2,ranging,8,2.36726502888898
2026-01-22 05:45:00+00:00,2026-01-22 07:15:00+00:00,long,0.344172,0.3426474677485189,0.3475,0.351,False,-22.984942004383104,stop_loss,ranging,5,0.5492788461538455
2026-01-22 11:15:00+00:00,2026-01-22 14:00:00+00:00,long,0.338169,0.3368102146324039,0.3419999999999999,0.346,False,-23.362344646513343,stop_loss,ranging,10,0.7389715478987441
2026-01-23 08:30:00+00:00,2026-01-23 09:00:00+00:00,long,0.334167,0.3336899666904185,0.339,0.343,False,-13.320637814092873,stop_loss,ranging,1,0.17235671425616028
2026-01-23 14:30:00+00:00,2026-01-23 15:00:00+00:00,long,0.3291644999999999,0.33063822420142,0.335,0.338,False,14.096090739251174,stop_loss,ranging,1,0.14317539199727275
2026-01-23 16:30:00+00:00,2026-01-23 17:00:00+00:00,short,0.33983,0.3398651359625723,0.3315,0.325,False,-6.061334326902763,stop_loss,ranging,1,0.09963985594237659
